slug,window_ts,window_time,resolution,num_trades,window_trades,total_volume,implied_up_4m,trades_4m,implied_up_3m,trades_3m,implied_up_2m,trades_2m,implied_up_1m,trades_1m,implied_up_30s,trades_30s
btc-updown-5m-1772955600,1772955600,2026-03-08 07:40,DOWN,1000,824,36636.76,,0,,0,,0,0.2862,287,0.1761,824
btc-updown-5m-1772955900,1772955900,2026-03-08 07:45,DOWN,1000,576,40517.76,,0,,0,,0,,0,0.1857,576
btc-updown-5m-1772956200,1772956200,2026-03-08 07:50,UP,1000,787,58287.19,,0,,0,,0,0.5306,303,0.5181,787
btc-updown-5m-1772956500,1772956500,2026-03-08 07:55,UP,1000,771,47593.70,,0,,0,,0,,0,0.8842,771
btc-updown-5m-1772956800,1772956800,2026-03-08 08:00,DOWN,1000,789,106191.97,,0,,0,,0,0.4320,302,0.4835,789
btc-updown-5m-1772957100,1772957100,2026-03-08 08:05,DOWN,1000,688,40999.67,,0,,0,,0,0.3558,155,0.2497,688
btc-updown-5m-1772957400,1772957400,2026-03-08 08:10,DOWN,1000,452,54739.18,,0,,0,,0,,0,0.4085,452
btc-updown-5m-1772957700,1772957700,2026-03-08 08:15,UP,1000,651,36052.60,,0,,0,,0,,0,0.8269,651
btc-updown-5m-1772958000,1772958000,2026-03-08 08:20,UP,1000,832,37328.30,,0,,0,,0,0.6455,139,0.7807,832
btc-updown-5m-1772958300,1772958300,2026-03-08 08:25,DOWN,1000,804,50031.48,,0,,0,,0,0.2745,384,0.1940,751
btc-updown-5m-1772958600,1772958600,2026-03-08 08:30,UP,1000,846,43453.23,,0,,0,,0,0.8164,180,0.8936,846
btc-updown-5m-1772958900,1772958900,2026-03-08 08:35,UP,1000,788,32700.77,,0,,0,,0,0.4936,245,0.6359,788
btc-updown-5m-1772959200,1772959200,2026-03-08 08:40,UP,1000,971,61236.61,,0,,0,0.9163,434,0.9782,425,0.9899,219
btc-updown-5m-1772959500,1772959500,2026-03-08 08:45,DOWN,1000,736,39572.36,,0,,0,,0,0.2401,361,0.1886,730
btc-updown-5m-1772959800,1772959800,2026-03-08 08:50,UP,1000,839,53274.63,,0,,0,,0,0.8436,205,0.9389,839
btc-updown-5m-1772960100,1772960100,2026-03-08 08:55,UP,1000,833,32164.01,,0,,0,,0,0.7552,394,0.8159,696
btc-updown-5m-1772960400,1772960400,2026-03-08 09:00,DOWN,1000,759,40949.94,,0,,0,,0,0.1476,257,0.1547,759
btc-updown-5m-1772960700,1772960700,2026-03-08 09:05,UP,1000,779,36672.98,,0,,0,,0,0.6726,198,0.6681,779
btc-updown-5m-1772961000,1772961000,2026-03-08 09:10,UP,1000,975,40961.86,,0,0.9004,35,0.9476,606,0.9871,323,0.9910,51
btc-updown-5m-1772961300,1772961300,2026-03-08 09:15,UP,1000,600,99544.32,,0,,0,,0,0.7183,119,0.6449,600
btc-updown-5m-1772961600,1772961600,2026-03-08 09:20,DOWN,1000,776,65677.09,,0,,0,,0,0.2849,295,0.4129,730
btc-updown-5m-1772961900,1772961900,2026-03-08 09:25,UP,1000,742,33354.68,,0,,0,,0,,0,0.9436,742
btc-updown-5m-1772962200,1772962200,2026-03-08 09:30,DOWN,1000,966,43961.18,,0,,0,0.1589,377,0.0520,554,0.0171,289
btc-updown-5m-1772962500,1772962500,2026-03-08 09:35,DOWN,1000,775,49306.95,,0,,0,,0,0.1476,302,0.1201,775
btc-updown-5m-1772962800,1772962800,2026-03-08 09:40,DOWN,1000,794,58208.21,,0,,0,,0,0.6325,256,0.6898,794
btc-updown-5m-1772963100,1772963100,2026-03-08 09:45,DOWN,1000,846,33919.96,,0,,0,0.2062,165,0.1354,268,0.0876,576
btc-updown-5m-1772963400,1772963400,2026-03-08 09:50,DOWN,1000,874,40196.04,,0,,0,,0,0.2320,429,0.0898,594
btc-updown-5m-1772963700,1772963700,2026-03-08 09:55,DOWN,1000,445,84679.57,,0,,0,,0,,0,0.8564,445
btc-updown-5m-1772964000,1772964000,2026-03-08 10:00,UP,1000,967,63923.27,,0,,0,0.9048,393,0.9797,533,0.9894,186
btc-updown-5m-1772964300,1772964300,2026-03-08 10:05,UP,1000,780,44862.51,,0,,0,,0,0.6779,190,0.5387,780
btc-updown-5m-1772964600,1772964600,2026-03-08 10:10,UP,1000,892,44503.39,,0,,0,,0,0.7787,196,0.8977,892
btc-updown-5m-1772964900,1772964900,2026-03-08 10:15,UP,1000,940,40400.75,,0,,0,0.8499,201,0.9169,587,0.9671,525
btc-updown-5m-1772965200,1772965200,2026-03-08 10:20,UP,1000,946,69061.54,,0,,0,,0,0.9534,673,0.9735,714
btc-updown-5m-1772965500,1772965500,2026-03-08 10:25,DOWN,1000,895,57114.01,,0,,0,,0,0.1913,466,0.0975,880
btc-updown-5m-1772965800,1772965800,2026-03-08 10:30,UP,1000,675,75207.08,,0,,0,,0,0.1018,261,0.0671,675
btc-updown-5m-1772966100,1772966100,2026-03-08 10:35,DOWN,1000,781,312535.95,,0,,0,,0,0.0259,412,0.0271,741
btc-updown-5m-1772966400,1772966400,2026-03-08 10:40,UP,1000,754,61939.87,,0,,0,,0,0.3281,402,0.3525,601
btc-updown-5m-1772966700,1772966700,2026-03-08 10:45,DOWN,1000,919,53381.72,,0,,0,,0,0.0985,540,0.0711,919
btc-updown-5m-1772967000,1772967000,2026-03-08 10:50,UP,1000,819,36952.55,,0,,0,,0,0.5816,382,0.7643,819
btc-updown-5m-1772967300,1772967300,2026-03-08 10:55,DOWN,1000,784,49046.50,,0,,0,,0,0.1348,347,0.0938,784
btc-updown-5m-1772967600,1772967600,2026-03-08 11:00,DOWN,1000,950,60504.63,,0,,0,0.1061,162,0.0314,732,0.0120,246
btc-updown-5m-1772967900,1772967900,2026-03-08 11:05,DOWN,1000,942,89922.26,,0,0.0454,207,0.0338,399,0.0098,156,0.0071,209
btc-updown-5m-1772968200,1772968200,2026-03-08 11:10,UP,1000,733,75640.56,,0,,0,,0,0.7367,225,0.5847,733
btc-updown-5m-1772968500,1772968500,2026-03-08 11:15,UP,1000,879,62310.72,,0,,0,,0,0.9606,456,0.9639,879
btc-updown-5m-1772968800,1772968800,2026-03-08 11:20,UP,1000,969,51697.56,,0,,0,0.8822,548,0.9804,389,0.9889,134
btc-updown-5m-1772969100,1772969100,2026-03-08 11:25,DOWN,1000,872,36311.63,,0,,0,,0,0.3209,426,0.1196,674
btc-updown-5m-1772969400,1772969400,2026-03-08 11:30,DOWN,1000,700,54627.03,,0,,0,,0,,0,0.0658,700
btc-updown-5m-1772969700,1772969700,2026-03-08 11:35,DOWN,1000,912,57585.60,,0,,0,,0,0.1197,561,0.0671,866
btc-updown-5m-1772970000,1772970000,2026-03-08 11:40,DOWN,1000,934,37123.07,,0,,0,,0,0.1557,556,0.0547,591
btc-updown-5m-1772970300,1772970300,2026-03-08 11:45,UP,1000,783,44733.04,,0,,0,,0,0.8787,265,0.8739,783
btc-updown-5m-1772970600,1772970600,2026-03-08 11:50,UP,1000,832,34471.33,,0,,0,,0,0.6578,339,0.8778,779
btc-updown-5m-1772970900,1772970900,2026-03-08 11:55,DOWN,1000,780,35324.86,,0,,0,,0,0.1964,341,0.1542,774
btc-updown-5m-1772971200,1772971200,2026-03-08 12:00,UP,1000,970,54811.81,,0,,0,0.8657,125,0.9242,763,0.9663,556
btc-updown-5m-1772971500,1772971500,2026-03-08 12:05,DOWN,1000,957,100219.62,,0,0.0683,165,0.0479,572,0.0092,193,0.0026,163
btc-updown-5m-1772971800,1772971800,2026-03-08 12:10,DOWN,1000,949,101608.24,,0,,0,0.0311,449,0.0153,488,0.0091,86
btc-updown-5m-1772972100,1772972100,2026-03-08 12:15,UP,1000,919,57581.98,,0,,0,,0,0.9583,690,0.9697,675
btc-updown-5m-1772972400,1772972400,2026-03-08 12:20,UP,1000,954,57400.93,,0,0.9006,59,0.9542,694,0.9892,179,0.9909,62
btc-updown-5m-1772972700,1772972700,2026-03-08 12:25,UP,1000,946,70141.85,,0,,0,,0,0.9609,800,0.9802,504
btc-updown-5m-1772973000,1772973000,2026-03-08 12:30,DOWN,1000,946,70895.56,,0,,0,,0,0.0385,866,0.0188,433
btc-updown-5m-1772973300,1772973300,2026-03-08 12:35,UP,1000,724,33735.18,,0,,0,,0,0.7076,181,0.7652,724
btc-updown-5m-1772973600,1772973600,2026-03-08 12:40,UP,1000,930,52289.02,,0,,0,0.8325,124,0.9002,644,0.9507,594
btc-updown-5m-1772973900,1772973900,2026-03-08 12:45,DOWN,1000,948,56117.43,,0,,0,0.0479,447,0.0191,334,0.0098,305
btc-updown-5m-1772974200,1772974200,2026-03-08 12:50,UP,1000,757,43185.70,,0,,0,,0,0.6458,347,0.7280,682
btc-updown-5m-1772974500,1772974500,2026-03-08 12:55,DOWN,1000,786,38590.54,,0,,0,,0,0.2878,365,0.1747,786
btc-updown-5m-1772974800,1772974800,2026-03-08 13:00,DOWN,1000,488,37237.68,,0,,0,,0,,0,0.0668,488
btc-updown-5m-1772975100,1772975100,2026-03-08 13:05,UP,1000,809,44610.71,,0,,0,,0,0.6321,65,0.7936,809
btc-updown-5m-1772975400,1772975400,2026-03-08 13:10,DOWN,1000,959,83351.57,,0,,0,0.0352,815,0.0101,119,0.0098,65
btc-updown-5m-1772975700,1772975700,2026-03-08 13:15,UP,1000,948,79075.25,,0,,0,0.9615,341,0.9665,484,0.9947,386
btc-updown-5m-1772976000,1772976000,2026-03-08 13:20,DOWN,1000,934,45536.97,,0,,0,,0,0.1105,434,0.0576,934
btc-updown-5m-1772976300,1772976300,2026-03-08 13:25,UP,1000,955,49336.64,,0,,0,0.9212,546,0.9820,400,0.9896,95
btc-updown-5m-1772976600,1772976600,2026-03-08 13:30,DOWN,1000,954,97825.56,,0,,0,0.0901,130,0.0234,772,0.0096,274
btc-updown-5m-1772976900,1772976900,2026-03-08 13:35,UP,1000,933,50026.76,,0,,0,0.9358,313,0.9530,541,0.9771,315
btc-updown-5m-1772977200,1772977200,2026-03-08 13:40,UP,1000,759,191265.07,,0,,0,,0,0.4726,336,0.4766,759
btc-updown-5m-1772977500,1772977500,2026-03-08 13:45,UP,1000,938,61638.22,,0,,0,,0,0.9464,824,0.9782,871
btc-updown-5m-1772977800,1772977800,2026-03-08 13:50,DOWN,1000,562,50337.01,,0,,0,,0,,0,0.2502,562
btc-updown-5m-1772978100,1772978100,2026-03-08 13:55,UP,1000,897,76874.97,,0,,0,,0,0.9162,438,0.9622,818
btc-updown-5m-1772978400,1772978400,2026-03-08 14:00,UP,1000,902,34781.53,,0,,0,,0,0.6233,235,0.8346,902
btc-updown-5m-1772978700,1772978700,2026-03-08 14:05,UP,1000,481,62960.91,,0,,0,,0,,0,0.8799,481
btc-updown-5m-1772979000,1772979000,2026-03-08 14:10,UP,1000,717,59300.43,,0,,0,,0,,0,0.6233,717
btc-updown-5m-1772979300,1772979300,2026-03-08 14:15,UP,1000,946,50650.83,,0,,0,,0,0.8317,449,0.8815,946
btc-updown-5m-1772979600,1772979600,2026-03-08 14:20,UP,1000,428,66578.07,,0,,0,,0,0.4972,12,0.5146,428
btc-updown-5m-1772979900,1772979900,2026-03-08 14:25,DOWN,1000,951,133820.54,,0,,0,0.0452,309,0.0221,437,0.0097,263
btc-updown-5m-1772980200,1772980200,2026-03-08 14:30,DOWN,1000,615,111194.96,,0,,0,,0,,0,0.7999,615
btc-updown-5m-1772980500,1772980500,2026-03-08 14:35,UP,1000,499,71634.71,,0,,0,,0,,0,0.8503,499
btc-updown-5m-1772980800,1772980800,2026-03-08 14:40,DOWN,1000,950,116702.81,,0,,0,0.0285,79,0.0293,599,0.0204,462
btc-updown-5m-1772981100,1772981100,2026-03-08 14:45,UP,1000,757,40671.54,,0,,0,,0,0.8064,184,0.8623,757
btc-updown-5m-1772981400,1772981400,2026-03-08 14:50,UP,1000,976,81340.43,,0,,0,0.9683,694,0.9839,260,0.9905,66
btc-updown-5m-1772981700,1772981700,2026-03-08 14:55,UP,1000,779,62146.22,,0,,0,,0,0.6226,15,0.8405,779
btc-updown-5m-1772982000,1772982000,2026-03-08 15:00,UP,1000,561,172195.72,,0,,0,,0,,0,0.0563,561
btc-updown-5m-1772982300,1772982300,2026-03-08 15:05,UP,1000,802,50570.85,,0,,0,,0,,0,0.7603,802
btc-updown-5m-1772982600,1772982600,2026-03-08 15:10,UP,1000,637,57717.18,,0,,0,,0,,0,0.4016,637
btc-updown-5m-1772982900,1772982900,2026-03-08 15:15,DOWN,1000,744,45018.79,,0,,0,,0,0.3666,248,0.3324,744
btc-updown-5m-1772983200,1772983200,2026-03-08 15:20,DOWN,1000,869,90097.60,,0,,0,,0,0.0720,362,0.0432,869
btc-updown-5m-1772983500,1772983500,2026-03-08 15:25,DOWN,1000,874,41993.78,,0,,0,,0,0.0744,318,0.0448,874
btc-updown-5m-1772983800,1772983800,2026-03-08 15:30,DOWN,1000,619,34284.82,,0,,0,,0,,0,0.1935,619
btc-updown-5m-1772984100,1772984100,2026-03-08 15:35,UP,1000,729,44415.70,,0,,0,,0,0.6590,61,0.6768,729
btc-updown-5m-1772984400,1772984400,2026-03-08 15:40,UP,1000,635,57262.55,,0,,0,,0,0.8830,176,0.8722,635
btc-updown-5m-1772984700,1772984700,2026-03-08 15:45,UP,1000,744,50305.04,,0,,0,,0,0.3365,404,0.4317,744
btc-updown-5m-1772985000,1772985000,2026-03-08 15:50,UP,1000,579,90901.70,,0,,0,,0,0.0423,80,0.0471,579
btc-updown-5m-1772985300,1772985300,2026-03-08 15:55,UP,1000,716,45092.87,,0,,0,,0,,0,0.7716,716
btc-updown-5m-1772985600,1772985600,2026-03-08 16:00,DOWN,1000,724,62878.98,,0,,0,,0,,0,0.3257,724
btc-updown-5m-1772985900,1772985900,2026-03-08 16:05,UP,1000,777,93561.35,,0,,0,,0,0.5587,416,0.5292,777
btc-updown-5m-1772986200,1772986200,2026-03-08 16:10,DOWN,1000,682,289877.17,,0,,0,,0,0.0736,133,0.0699,682
btc-updown-5m-1772986500,1772986500,2026-03-08 16:15,UP,1000,782,33652.31,,0,,0,,0,0.5855,232,0.7688,782
btc-updown-5m-1772986800,1772986800,2026-03-08 16:20,UP,1000,767,37789.71,,0,,0,,0,0.3424,229,0.4740,767
btc-updown-5m-1772987100,1772987100,2026-03-08 16:25,DOWN,1000,786,62374.00,,0,,0,,0,0.5407,165,0.3150,786
btc-updown-5m-1772987400,1772987400,2026-03-08 16:30,DOWN,1000,891,87357.50,,0,,0,,0,0.0569,329,0.0391,891
btc-updown-5m-1772987700,1772987700,2026-03-08 16:35,UP,1000,737,76734.99,,0,,0,,0,0.3470,227,0.4178,737
btc-updown-5m-1772988000,1772988000,2026-03-08 16:40,UP,1000,761,76336.91,,0,,0,,0,,0,0.9215,761
btc-updown-5m-1772988300,1772988300,2026-03-08 16:45,DOWN,1000,755,76083.07,,0,,0,,0,0.0750,306,0.0756,726
btc-updown-5m-1772988600,1772988600,2026-03-08 16:50,DOWN,1000,670,51947.18,,0,,0,,0,0.4034,139,0.4139,670
btc-updown-5m-1772988900,1772988900,2026-03-08 16:55,DOWN,1000,680,53639.39,,0,,0,,0,0.0635,186,0.1022,680
btc-updown-5m-1772989200,1772989200,2026-03-08 17:00,UP,1000,975,132261.96,,0,,0,,0,0.9666,669,0.9716,975
btc-updown-5m-1772989500,1772989500,2026-03-08 17:05,UP,1000,648,37469.08,,0,,0,,0,,0,0.6938,648
btc-updown-5m-1772989800,1772989800,2026-03-08 17:10,DOWN,1000,493,69832.21,,0,,0,,0,,0,0.3093,493
btc-updown-5m-1772990100,1772990100,2026-03-08 17:15,UP,1000,719,48605.75,,0,,0,,0,0.4686,85,0.5745,719
btc-updown-5m-1772990400,1772990400,2026-03-08 17:20,UP,1000,544,182844.19,,0,,0,,0,,0,0.0600,544
btc-updown-5m-1772990700,1772990700,2026-03-08 17:25,DOWN,1000,874,67846.74,,0,,0,,0,0.0515,451,0.0474,874
btc-updown-5m-1772991000,1772991000,2026-03-08 17:30,DOWN,1000,832,43438.07,,0,,0,,0,,0,0.0732,832
btc-updown-5m-1772991300,1772991300,2026-03-08 17:35,UP,1000,678,50546.81,,0,,0,,0,0.7978,189,0.8182,678
btc-updown-5m-1772991600,1772991600,2026-03-08 17:40,DOWN,1000,806,49523.60,,0,,0,0.4259,2,0.3701,395,0.4130,634
btc-updown-5m-1772991900,1772991900,2026-03-08 17:45,UP,1000,478,91545.04,,0,,0,,0,,0,0.7331,478
btc-updown-5m-1772992200,1772992200,2026-03-08 17:50,DOWN,1000,744,42955.87,,0,,0,,0,0.3475,89,0.3248,744
btc-updown-5m-1772992500,1772992500,2026-03-08 17:55,UP,1000,553,83645.16,,0,,0,,0,0.3925,16,0.3535,553
btc-updown-5m-1772992800,1772992800,2026-03-08 18:00,DOWN,1000,834,52963.73,,0,,0,,0,0.0543,493,0.0463,834
btc-updown-5m-1772993100,1772993100,2026-03-08 18:05,DOWN,1000,862,37395.67,,0,,0,,0,0.1007,413,0.0799,862
btc-updown-5m-1772993400,1772993400,2026-03-08 18:10,DOWN,1000,799,48685.64,,0,,0,,0,0.0834,78,0.0586,799
btc-updown-5m-1772993700,1772993700,2026-03-08 18:15,DOWN,1000,900,65995.06,,0,,0,,0,0.0417,513,0.0331,900
btc-updown-5m-1772994000,1772994000,2026-03-08 18:20,UP,1000,796,93966.31,,0,,0,,0,0.9682,468,0.9747,796
btc-updown-5m-1772994300,1772994300,2026-03-08 18:25,DOWN,1000,771,46821.58,,0,,0,,0,0.3364,297,0.1701,771
btc-updown-5m-1772994600,1772994600,2026-03-08 18:30,DOWN,1000,152,128068.93,,0,,0,,0,,0,0.7681,152
btc-updown-5m-1772994900,1772994900,2026-03-08 18:35,DOWN,1000,915,38234.60,,0,,0,,0,0.1498,524,0.0593,745
btc-updown-5m-1772995200,1772995200,2026-03-08 18:40,DOWN,1000,930,48036.84,,0,,0,,0,0.0851,656,0.0548,657
btc-updown-5m-1772995500,1772995500,2026-03-08 18:45,DOWN,1000,701,37056.34,,0,,0,,0,,0,0.1942,701
btc-updown-5m-1772995800,1772995800,2026-03-08 18:50,UP,1000,739,52353.64,,0,,0,,0,0.8365,106,0.8795,739
btc-updown-5m-1772996100,1772996100,2026-03-08 18:55,DOWN,1000,761,34240.20,,0,,0,,0,0.3689,149,0.2471,761
btc-updown-5m-1772996400,1772996400,2026-03-08 19:00,UP,1000,958,53840.75,,0,,0,,0,0.9292,776,0.9500,958
btc-updown-5m-1772996700,1772996700,2026-03-08 19:05,UP,1000,881,54377.37,,0,,0,,0,0.8650,400,0.9158,881
btc-updown-5m-1772997000,1772997000,2026-03-08 19:10,UP,1000,835,53049.00,,0,,0,,0,0.9540,361,0.9515,835
btc-updown-5m-1772997300,1772997300,2026-03-08 19:15,UP,1000,950,91525.17,,0,,0,0.8562,49,0.9806,828,0.9881,601
btc-updown-5m-1772997600,1772997600,2026-03-08 19:20,UP,1000,932,109172.59,,0,,0,,0,0.9491,698,0.9778,643
btc-updown-5m-1772997900,1772997900,2026-03-08 19:25,DOWN,1000,711,53743.79,,0,,0,,0,0.5255,261,0.3714,711
btc-updown-5m-1772998200,1772998200,2026-03-08 19:30,UP,1000,920,64194.23,,0,,0,,0,0.8992,292,0.9555,920
btc-updown-5m-1772998500,1772998500,2026-03-08 19:35,UP,1000,728,65331.76,,0,,0,,0,0.1056,75,0.2285,728
btc-updown-5m-1772998800,1772998800,2026-03-08 19:40,UP,1000,627,106289.67,,0,,0,,0,0.3267,117,0.2658,627
btc-updown-5m-1772999100,1772999100,2026-03-08 19:45,UP,1000,728,39328.32,,0,,0,,0,0.8010,279,0.8112,728
btc-updown-5m-1772999400,1772999400,2026-03-08 19:50,DOWN,1000,840,72911.66,,0,,0,,0,0.1120,308,0.0527,827
btc-updown-5m-1772999700,1772999700,2026-03-08 19:55,UP,1000,783,43287.00,,0,,0,,0,,0,0.7713,783
btc-updown-5m-1773000000,1773000000,2026-03-08 20:00,DOWN,1000,961,52183.62,,0,,0,0.1542,192,0.0555,724,0.0298,583
btc-updown-5m-1773000300,1773000300,2026-03-08 20:05,DOWN,1000,0,36343.89,,0,,0,,0,,0,,0
btc-updown-5m-1773000600,1773000600,2026-03-08 20:10,DOWN,1000,912,79814.91,,0,,0,,0,0.0481,626,0.0328,912
btc-updown-5m-1773000900,1773000900,2026-03-08 20:15,UP,1000,895,71088.55,,0,,0,,0,0.9649,701,0.9771,804
btc-updown-5m-1773001200,1773001200,2026-03-08 20:20,DOWN,1000,927,111841.50,,0,,0,,0,0.0459,592,0.0212,773
btc-updown-5m-1773001500,1773001500,2026-03-08 20:25,DOWN,1000,0,34256.84,,0,,0,,0,,0,,0
btc-updown-5m-1773001800,1773001800,2026-03-08 20:30,UP,1000,971,66664.13,,0,0.9105,233,0.9693,674,0.9909,55,0.9910,35
btc-updown-5m-1773002100,1773002100,2026-03-08 20:35,UP,1000,718,110510.11,,0,,0,,0,0.9347,318,0.9222,718
btc-updown-5m-1773002400,1773002400,2026-03-08 20:40,DOWN,1000,805,32516.61,,0,,0,,0,,0,0.1442,805
btc-updown-5m-1773002700,1773002700,2026-03-08 20:45,DOWN,1000,405,91825.92,,0,,0,,0,,0,0.4023,405
btc-updown-5m-1773003000,1773003000,2026-03-08 20:50,DOWN,1000,872,46644.75,,0,,0,,0,0.1629,392,0.0992,818
btc-updown-5m-1773003300,1773003300,2026-03-08 20:55,DOWN,1000,793,45750.61,,0,,0,,0,0.2525,435,0.1707,793
btc-updown-5m-1773003600,1773003600,2026-03-08 21:00,UP,1000,0,59123.20,,0,,0,,0,,0,,0
btc-updown-5m-1773003900,1773003900,2026-03-08 21:05,DOWN,1000,947,96087.52,,0,,0,,0,0.0574,849,0.0202,606
btc-updown-5m-1773004200,1773004200,2026-03-08 21:10,DOWN,1000,918,49921.30,,0,,0,,0,0.0452,561,0.0508,918
btc-updown-5m-1773004500,1773004500,2026-03-08 21:15,UP,1000,884,55634.01,,0,,0,,0,0.9146,515,0.9527,786
btc-updown-5m-1773004800,1773004800,2026-03-08 21:20,UP,1000,893,51786.01,,0,,0,,0,0.9028,243,0.9581,893
btc-updown-5m-1773005100,1773005100,2026-03-08 21:25,DOWN,1000,698,23566.28,,0,,0,,0,,0,0.0430,698
btc-updown-5m-1773005400,1773005400,2026-03-08 21:30,DOWN,1000,131,38777.44,,0,,0,,0,,0,0.8805,131
btc-updown-5m-1773005700,1773005700,2026-03-08 21:35,UP,1000,845,54324.70,,0,,0,,0,0.8092,458,0.8915,583
btc-updown-5m-1773006000,1773006000,2026-03-08 21:40,UP,1000,668,43463.88,,0,,0,,0,0.8712,240,0.8956,668
btc-updown-5m-1773006300,1773006300,2026-03-08 21:45,DOWN,1000,827,64145.07,,0,,0,,0,0.1379,68,0.3005,827
btc-updown-5m-1773006600,1773006600,2026-03-08 21:50,UP,1000,450,125061.24,,0,,0,,0,,0,0.8223,450
btc-updown-5m-1773006900,1773006900,2026-03-08 21:55,UP,1000,569,106808.06,,0,,0,,0,0.1384,83,0.1616,569
btc-updown-5m-1773007200,1773007200,2026-03-08 22:00,DOWN,1000,975,98734.68,0.0423,204,0.0403,436,0.0147,220,0.0079,104,0.0031,98
btc-updown-5m-1773007500,1773007500,2026-03-08 22:05,UP,1000,942,208912.13,,0,,0,0.9655,381,0.9890,293,0.9898,401
btc-updown-5m-1773007800,1773007800,2026-03-08 22:10,UP,1000,744,38822.15,,0,,0,,0,0.5394,24,0.5462,744
btc-updown-5m-1773008100,1773008100,2026-03-08 22:15,DOWN,1000,958,54286.53,,0,,0,,0,0.0621,812,0.0295,543
btc-updown-5m-1773008400,1773008400,2026-03-08 22:20,DOWN,1000,920,45235.97,,0,,0,,0,0.0947,589,0.0481,894
btc-updown-5m-1773008700,1773008700,2026-03-08 22:25,UP,1000,962,97073.33,,0,0.9406,6,0.9381,547,0.9850,298,0.9925,159
btc-updown-5m-1773009000,1773009000,2026-03-08 22:30,UP,1000,938,38841.09,,0,,0,,0,0.9270,680,0.9438,938
btc-updown-5m-1773009300,1773009300,2026-03-08 22:35,DOWN,1000,834,35579.55,,0,,0,,0,0.2714,52,0.3370,834
btc-updown-5m-1773009600,1773009600,2026-03-08 22:40,UP,1000,812,43323.28,,0,,0,,0,0.5896,357,0.7458,710
btc-updown-5m-1773009900,1773009900,2026-03-08 22:45,UP,1000,947,95569.81,,0,,0,0.9653,425,0.9867,356,0.9932,306
btc-updown-5m-1773010200,1773010200,2026-03-08 22:50,UP,1000,886,44813.60,,0,,0,,0,0.8242,442,0.8998,806
btc-updown-5m-1773010500,1773010500,2026-03-08 22:55,UP,1000,787,59989.00,,0,,0,,0,0.4417,288,0.4916,787
btc-updown-5m-1773010800,1773010800,2026-03-08 23:00,UP,1000,940,68598.26,,0,,0,,0,0.9556,727,0.9676,940
btc-updown-5m-1773011100,1773011100,2026-03-08 23:05,DOWN,1000,957,55405.45,,0,,0,0.0753,69,0.0423,827,0.0197,271
btc-updown-5m-1773011400,1773011400,2026-03-08 23:10,UP,1000,907,62035.71,,0,,0,,0,0.8789,676,0.9233,571
btc-updown-5m-1773011700,1773011700,2026-03-08 23:15,DOWN,1000,865,38776.45,,0,,0,,0,0.3771,367,0.2136,865
btc-updown-5m-1773012000,1773012000,2026-03-08 23:20,UP,1000,969,55439.04,,0,0.8787,278,0.9515,624,0.9907,59,0.9910,24
btc-updown-5m-1773012300,1773012300,2026-03-08 23:25,DOWN,1000,869,54735.17,,0,,0,,0,0.0792,562,0.0707,582
btc-updown-5m-1773012600,1773012600,2026-03-08 23:30,DOWN,1000,842,40489.78,,0,,0,,0,0.3329,261,0.2852,842
btc-updown-5m-1773012900,1773012900,2026-03-08 23:35,DOWN,1000,957,59599.23,,0,,0,0.0546,552,0.0132,363,0.0058,177
btc-updown-5m-1773013200,1773013200,2026-03-08 23:40,DOWN,1000,923,45706.98,,0,,0,,0,0.1437,642,0.0736,722
btc-updown-5m-1773013500,1773013500,2026-03-08 23:45,UP,1000,829,48537.91,,0,,0,,0,0.8518,87,0.8277,829
btc-updown-5m-1773013800,1773013800,2026-03-08 23:50,DOWN,1000,952,63575.09,,0,,0,,0,0.0412,845,0.0150,443
btc-updown-5m-1773014100,1773014100,2026-03-08 23:55,DOWN,1000,932,59629.95,,0,,0,,0,0.0605,593,0.0410,741
btc-updown-5m-1773014400,1773014400,2026-03-09 00:00,UP,1000,933,87212.50,,0,,0,,0,0.9484,796,0.9632,505
btc-updown-5m-1773014700,1773014700,2026-03-09 00:05,UP,1000,968,79895.51,,0,,0,0.9309,406,0.9860,525,0.9970,225
btc-updown-5m-1773015000,1773015000,2026-03-09 00:10,UP,1000,721,40424.50,,0,,0,,0,0.3769,61,0.6405,721
btc-updown-5m-1773015300,1773015300,2026-03-09 00:15,DOWN,1000,882,40029.11,,0,,0,,0,0.1128,376,0.0996,882
btc-updown-5m-1773015600,1773015600,2026-03-09 00:20,DOWN,1000,953,40694.53,,0,,0,0.3367,50,0.0879,863,0.0280,551
btc-updown-5m-1773015900,1773015900,2026-03-09 00:25,UP,1000,948,44763.82,,0,,0,0.7931,90,0.8935,786,0.9697,572
btc-updown-5m-1773016200,1773016200,2026-03-09 00:30,UP,1000,971,52641.81,,0,0.8726,115,0.9449,755,0.9903,78,0.9906,44
btc-updown-5m-1773016500,1773016500,2026-03-09 00:35,UP,1000,940,60341.43,,0,,0,0.9524,270,0.9640,495,0.9760,416
btc-updown-5m-1773016800,1773016800,2026-03-09 00:40,DOWN,1000,951,46108.18,,0,,0,0.1991,269,0.0260,607,0.0129,211
btc-updown-5m-1773017100,1773017100,2026-03-09 00:45,DOWN,1000,894,45870.93,,0,,0,,0,0.2320,487,0.1282,894
